gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
3.141016946073308e-09,0.3390881487059889,0.001600369966694353,0.0016008789805311923,211.80749860981345,0.9996526295282302,0.9999705791467886,0.6569699867275067
4.527290117812692e-09,0.3390881487059889,0.5389533506068837,0.002307389488374784,146.95125011344544,233.56719757605845,0.9999575954195214,0.726265687552832
6.52538848491969e-09,0.3390881487059889,0.5389533506068837,0.0033256828346927745,101.95422754925994,162.04804784803673,0.9999388824966811,0.8261415578354367
9.405338242315922e-09,0.3390881487059889,0.5389533506068837,0.004793328149693236,70.73546163875176,112.42832933682125,0.9999119130187,0.9700906034601047
1.3556340385986824e-08,0.34070822606191214,0.5389533506068837,0.0069085726073895405,49.31047134790977,78.00235427286518,0.9998730454771348,0.9997461375220504
1.953936795530766e-08,0.34644283557143396,0.8927196990669373,0.009957081075015585,34.78724795541546,89.64036296176214,0.9998170338763465,0.9996341467969443
2.816297682282724e-08,0.34644283557143396,0.8927196990669373,0.01435043379413998,24.13526248412935,62.192148457031266,0.999736322476998,0.9994727914386847
4.059257522235527e-08,0.3504733866839421,0.8927196990669373,0.020681524812661153,16.939767319669116,43.14867992392367,0.9996200323717622,0.9992403512436869
5.8507918873369846e-08,0.35810471662466486,0.8927196990669373,0.02980422358675448,12.008655613224574,29.936392701782005,0.9994525072061787,0.9989055915111791
8.433011584363843e-08,0.4962832000894839,0.8927196990669373,0.042947808093893855,11.546380804116486,20.769757257357437,0.9992112303313941,0.9984236406143537
1.2154881894864903e-07,0.4962832000894839,0.8927196990669373,0.061881102062948015,8.010835804149364,14.409979880571024,0.9988638501498798,0.9977301300710311
1.7519382298970208e-07,0.4962832000894839,1.9709691528885305,0.08914739979656107,5.557887910483813,22.072932601386697,0.9983639492351069,0.9967329169539726
2.525147992323475e-07,0.5896887988756019,1.9709691528885305,0.1283996660103717,4.5817885433067564,15.314118058770758,0.9976450626372507,0.9953004985970757
3.6396102752493057e-07,0.5896887988756019,1.9709691528885305,0.18487667569613161,3.1788277497895723,10.624877815430613,0.9966122946752585,0.9932460183859875
5.245935286157833e-07,0.6692252076461199,1.9709691528885305,0.2660749951979967,2.5029280295586633,7.371500478160147,0.9951307210739581,0.9903056352980176
7.561204344789582e-07,0.7401269657670826,1.9709691528885305,0.3826885293240775,1.9204997365514183,5.1143194532174485,0.9930096506974586,0.9861101858102859
1.0898306598352643e-06,0.8949274400533779,1.9709691528885305,0.5499044965857536,1.611119679458601,3.548295702761286,0.9899818874916154,0.9801499023619286
1.5708223359092675e-06,1.429790390750382,1.9709691528885305,0.7891561990144327,1.7858472343318486,2.4617942835607414,0.9856776381929129,0.9717341802494177
2.2640974436931565e-06,1.4806334427404786,1.9709691528885305,1.1304263753373878,1.2830732173250488,1.707983663778673,0.9795941145761766,0.9599530904135335
3.2633462851612884e-06,1.8806841631111642,2.7792529337344325,1.6151482891225695,1.1307112319900536,1.6709517580645896,0.9710648644051247,0.9436557133614211
4.703608939862949e-06,2.5773089134381526,3.1612168752614958,2.2996336210180206,1.075063873796352,1.3186273644222886,0.9592381479897799,0.9214725449230379
6.7795247962982265e-06,3.3962436751007616,4.075490381700868,3.2587374002974787,0.9828756789677408,1.1794502277348795,0.9430812513180252,0.8919213916284059
9.77163642880603e-06,4.752021977674192,5.3260217872298,4.589158479745789,0.9541356878694512,1.0693863549960634,0.9214351077048795,0.8536364411269871
1.4084302567770822e-05,6.329168955880181,6.1881106329288285,6.411474526225701,0.8816786867750244,0.8620286951559998,0.8931441836960835,0.805728126427415
2.030034378231096e-05,8.86950181422993,8.47048585737793,8.869963528271743,0.8572250109117319,0.8186606738012031,0.8572696349315271,0.7482027989864338
2.925980578002e-05,12.127626428077136,9.74078870366664,12.12974353274214,0.8132112373001491,0.6531631627149326,0.813353198574627,0.6822728945228886
