gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
5.049286895096186e-10,0.00025720995798621634,0.0011035782727031006,0.00025735285696991606,0.9994400080967787,4.288170980786531,0.9999952702745888,0.5251947589189854
7.277766103983471e-10,0.0003710010380715348,0.0011035782727031006,0.00037093356517391504,1.0001750818492259,2.975116983405924,0.999993182867891,0.5363349394641496
1.0489774212618197e-09,0.0005345373132344748,0.001635959537751433,0.0005346417546535489,0.9997948277231564,3.0598872028429978,0.9999901742181626,0.5523917049090227
1.5119387111311754e-09,0.3374669530985716,0.14120920527745254,0.0007706000564759268,437.92129390426845,183.24318075741448,0.9999858377720025,0.5755348789221535
2.1792258058969652e-09,0.3374669530985716,0.14120920527745254,0.001110693853234035,303.8281553434491,127.13343325333281,0.9999795875741198,0.6088918317681125
3.141016946073308e-09,0.3390881487059889,0.14120920527745254,0.0016008789805311923,211.80749860981345,88.20470035486274,0.9999705791467886,0.6569699867275067
4.527290117812692e-09,0.3390881487059889,0.14120920527745254,0.002307389488374784,146.95125011344544,61.19609111151836,0.9999575954195214,0.726265687552832
6.52538848491969e-09,0.3390881487059889,0.14120920527745254,0.0033256828346927745,101.95422754925994,42.457619064093464,0.9999388824966811,0.8261415578354367
9.405338242315922e-09,0.3390881487059889,0.47319381119840237,0.004793328149693236,70.73546163875176,98.71056481169246,0.9999119130187,0.9700906034601047
1.3556340385986824e-08,0.34070822606191214,0.47319381119840237,0.0069085726073895405,49.31047134790977,68.48502056673851,0.9998730454771348,0.9997461375220504
1.953936795530766e-08,0.34644283557143396,0.47319381119840237,0.009957081075015585,34.78724795541546,47.51465105051281,0.9998170338763465,0.9996341467969443
2.816297682282724e-08,0.34644283557143396,0.47319381119840237,0.01435043379413998,24.13526248412935,32.96548713527699,0.999736322476998,0.9994727914386847
4.059257522235527e-08,0.3504733866839421,0.47319381119840237,0.020681524812661153,16.939767319669116,22.8713316427562,0.9996200323717622,0.9992403512436869
5.8507918873369846e-08,0.35810471662466486,0.47319381119840237,0.02980422358675448,12.008655613224574,15.868044326672912,0.9994525072061787,0.9989055915111791
8.433011584363843e-08,0.4962832000894839,0.47319381119840237,0.042947808093893855,11.546380804116486,11.0091897877317,0.9992112303313941,0.9984236406143537
1.2154881894864903e-07,0.4962832000894839,0.5070360537599686,0.061881102062948015,8.010835804149364,8.184404736494377,0.9988638501498798,0.9977301300710311
1.7519382298970208e-07,0.4962832000894839,0.5070360537599686,0.08914739979656107,5.557887910483813,5.678309386382278,0.9983639492351069,0.9967329169539726
2.525147992323475e-07,0.5896887988756019,0.5070360537599686,0.1283996660103717,4.5817885433067564,3.93958980837106,0.9976450626372507,0.9953004985970757
3.6396102752493057e-07,0.5896887988756019,0.5070360537599686,0.18487667569613161,3.1788277497895723,2.733272670108831,0.9966122946752585,0.9932460183859875
5.245935286157833e-07,0.6692252076461199,0.8152656545599993,0.2660749951979967,2.5029280295586633,3.04912492090964,0.9951307210739581,0.9903056352980176
7.561204344789582e-07,0.7401269657670826,0.8152656545599993,0.3826885293240775,1.9204997365514183,2.1154714626282494,0.9930096506974586,0.9861101858102859
1.0898306598352643e-06,0.8949274400533779,0.8738460475507916,0.5499044965857536,1.611119679458601,1.5731672770501086,0.9899818874916154,0.9801499023619286
1.5708223359092675e-06,1.429790390750382,1.630879874170469,0.7891561990144327,1.7858472343318486,2.0370134892893406,0.9856776381929129,0.9717341802494177
2.2640974436931565e-06,1.4806334427404786,1.630879874170469,1.1304263753373878,1.2830732173250488,1.4132723379187841,0.9795941145761766,0.9599530904135335
3.2633462851612884e-06,1.8806841631111642,2.04165391795022,1.6151482891225695,1.1307112319900536,1.2274900071705237,0.9710648644051247,0.9436557133614211
4.703608939862949e-06,2.5773089134381526,2.472119288239396,2.2996336210180206,1.075063873796352,1.0311864924860519,0.9592381479897799,0.9214725449230379
6.7795247962982265e-06,3.3962436751007616,3.296102168642737,3.2587374002974787,0.9828756789677408,0.9538946456354186,0.9430812513180252,0.8919213916284059
9.77163642880603e-06,4.752021977674192,4.494409625198556,4.589158479745789,0.9541356878694512,0.9024109399015745,0.9214351077048795,0.8536364411269871
1.4084302567770822e-05,6.329168955880181,6.229375460492121,6.411474526225701,0.8816786867750244,0.8677770515720818,0.8931441836960835,0.805728126427415
2.030034378231096e-05,8.86950181422993,8.531296902450071,8.869963528271743,0.8572250109117319,0.8245379767058472,0.8572696349315271,0.7482027989864338
2.925980578002e-05,12.127626428077136,11.604204414989056,12.12974353274214,0.8132112373001491,0.7781134656613354,0.813353198574627,0.6822728945228886
